# scan = 150
# date = 5/1/2024
# time = 3:29:52 PM
# proposal = 32124
# experiment = Investigation of Spin Waves and Magnetic Interactions in NiTiO3
# experiment_number = 418
# command = scan h 0 k 0 l 1.4 1.6 0.02 e 0 preset mcu 5
# builtin_command = scan h 0 k 0 l 1.4 1.6 0.02 e 0 preset mcu 5
# users = Armando Di Biase, John Schneeloch, Despina Louca, Rathnayaka Mudiyanselage Dilan Srimal Rathnayaka
# local_contact = Tao Hong
# scan_title = elastic scans at T=2
# monochromator = PG002
# analyzer = Pg002
# sense = -+-
# collimation = 48-40-40-120
# samplename = Single crystal
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 5.013468,5.013468,13.803923,90.000000,90.000000,120.000000
# ubmatrix = -0.199159,-0.197149,-0.008262,0.022749,0.022749,-0.071970,0.113426,-0.116885,-0.000072
# mode = 0
# plane_normal = -0.008727,-0.000000,0.999962
# ubconf = UB30Apr2024_100100AM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 5.000000
# def_x = l
# def_y = detector
# col_headers = 
#   Pt.          h          k          l          e       time   detector    monitor        mcu focal_length         m1         m2       marc     mtrans     mfocus         s1         s2        sgl        sgu        bbb        bbl        bbr        bbt        bab        bal        bar        bat        stl        stu         a1         a2     afocus        qm1        qm2        qm3        qm4        qm5        qm6        qm7        qm8        xm1        xm2        xm3        xm4        xm5        xm6        xm7        xm8          q         ei         ef        vti     sample       temp
      1    -0.0000    -0.0000     1.4000     0.0000      4.239    343.000  11001.000      5.000    98.4288   142.0306   -75.9387     0.4200    -1.0000    28.2560   -71.3675    24.1680     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.6372     4.8000     4.8000     1.9384     1.9362     2.000
      2    -0.0000    -0.0000     1.4200     0.0000      4.186  10767.000  11001.000      5.000    98.4288   142.0306   -75.9387     0.4200    -1.0000    28.2560   -71.1925    24.5185     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.6463     4.8000     4.8000     1.9434     1.9450     2.000
      3    -0.0000    -0.0000     1.4400     0.0000      4.290  65727.000  11001.000      5.000    98.4288   142.0306   -75.9387     0.4200    -1.0000    28.2560   -71.0175    24.8694     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.6555     4.8000     4.8000     1.9479     1.9501     2.000
      4     0.0000     0.0000     1.4600     0.0000      4.327 224630.000  11001.000      5.000    98.4288   142.0306   -75.9387     0.4200    -1.0000    28.2560   -70.8400    25.2204     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.6646     4.8000     4.8000     1.9519     1.9457     2.000
      5     0.0000     0.0000     1.4800     0.0000      4.268 291245.000  11001.000      5.000    98.4288   142.0306   -75.9387     0.4200    -1.0000    28.2560   -70.6650    25.5717     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.6737     4.8000     4.8000     1.9555     1.9508     2.000
      6    -0.0038    -0.0038     1.5850     0.0000      0.000      0.000      0.000      0.000    98.4288   142.0306   -75.9387     0.4200    -1.0000    28.2560   -70.4900    27.4232     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.7215     4.8000     4.8000     1.9586     1.9644     2.000
# Sum of Counts = 592712
# Center of Mass = 1.466848+/-0.002695
# Full Width Half-Maximum = 0.030010+/-0.002738
# 3:35:03 PM  5/1/2024   scan stopped!!
